,algorithm,env_name,budget,incumbent,mean_performance,method
368,sac,cc_pendulum,16,-0.5457801242911602,-0.3113672598380177,smac
369,sac,cc_pendulum,16,0.9987401233370926,0.3140437097910652,rs
370,sac,cc_continuous_mountain_car,16,-0.915335290344455,-0.4735614206335135,smac
371,sac,cc_continuous_mountain_car,16,0.9152890723069302,0.5931704734015484,rs
372,sac,brax_ant,16,-0.9461345588173468,-0.4739852201655504,smac
373,sac,brax_ant,16,0.9461345588173468,0.40197564903921973,rs
374,sac,brax_halfcheetah,16,-0.9292385911867874,-0.2443891023881168,smac
375,sac,brax_halfcheetah,16,0.8395948405605871,0.3602182788688581,rs
376,sac,brax_hopper,16,-0.7707961992051611,-0.2670313022306676,smac
377,sac,brax_hopper,16,0.8996826350816891,0.4257104904058199,rs
378,sac,brax_humanoid,16,-0.8508725297448549,-0.40459064459214455,smac
379,sac,brax_humanoid,16,1.0,0.37800732081413263,rs
380,ppo,atari_qbert,32,-0.1898745997523611,-0.06111807751297729,smac
381,ppo,atari_qbert,32,0.5105978959328941,0.06707987231409875,rs
382,ppo,atari_double_dunk,32,-0.493233222098628,-0.04658242955135325,smac
383,ppo,atari_double_dunk,32,0.1085465331850203,0.032315999258435174,rs
384,ppo,atari_this_game,32,-0.6229309541605803,-0.2508711437194628,smac
385,ppo,atari_this_game,32,0.8071208378479519,0.33089357715225953,rs
386,ppo,atari_battle_zone,32,-0.5458103583830286,-0.189201176730492,smac
387,ppo,atari_battle_zone,32,0.6925303119998931,0.2887274310651292,rs
388,ppo,box2d_lunar_lander,32,-0.8142151100756981,-0.43987495440717544,smac
389,ppo,box2d_lunar_lander,32,0.9869980073376732,0.22128261662936646,rs
390,ppo,box2d_bipedal_walker,32,-0.70339199331693,-0.34057553143830055,smac
391,ppo,box2d_bipedal_walker,32,0.8540732195791102,0.3234124755964943,rs
392,ppo,cc_acrobot,32,-0.9822634954552042,-0.7156997191980656,smac
393,ppo,cc_acrobot,32,1.0,0.7264659950537405,rs
394,ppo,cc_cartpole,32,-0.953392659817188,-0.5166759507226024,smac
395,ppo,cc_cartpole,32,1.0,0.5692724076665759,rs
396,ppo,cc_mountain_car,32,-0.0990432122536281,-0.018570602297555267,smac
397,ppo,cc_mountain_car,32,0.2599729760650306,0.009595902902505884,rs
398,ppo,cc_pendulum,32,-0.5509645381522816,-0.2640623509468818,smac
399,ppo,cc_pendulum,32,0.6427392069236354,0.2821220398733507,rs
400,ppo,cc_continuous_mountain_car,32,-0.9691170871855008,-0.6353695623859407,smac
401,ppo,cc_continuous_mountain_car,32,0.99901637350866,0.6396650780350209,rs
402,ppo,minigrid_door_key,32,-0.999959184567067,-0.44998469187302925,smac
403,ppo,minigrid_door_key,32,0.999959184567067,0.2541343589726275,rs
404,ppo,minigrid_empty_random,32,-0.9993101135016268,-0.32800919658841005,smac
405,ppo,minigrid_empty_random,32,0.9995207246197342,0.6159233486873232,rs
406,ppo,minigrid_four_rooms,32,-0.7861768165789023,-0.38738920272809124,smac
407,ppo,minigrid_four_rooms,32,0.7526587053570877,0.24355437685333298,rs
408,ppo,minigrid_unlock,32,-0.4619809258640587,-0.016608374148627158,smac
409,ppo,minigrid_unlock,32,0.1534357548885219,0.012536440210951634,rs
410,ppo,brax_ant,32,-0.9931995032872994,-0.3730014116207026,smac
411,ppo,brax_ant,32,0.678403109088907,0.2880826332818358,rs
412,ppo,brax_halfcheetah,32,-0.7037777115418894,-0.2397889441399443,smac
413,ppo,brax_halfcheetah,32,0.5451992655387332,0.18750947868047063,rs
414,ppo,brax_hopper,32,-0.9343653693839266,-0.5347031845240564,smac
415,ppo,brax_hopper,32,0.9689038732996796,0.4832368199634124,rs
416,ppo,brax_humanoid,32,-0.8967660357729182,-0.31624946485244265,smac
417,ppo,brax_humanoid,32,0.9875227543090056,0.3389628596098192,rs
418,dqn,atari_qbert,32,-0.579858866910347,-0.11377236260632369,smac
419,dqn,atari_qbert,32,0.4588043802543038,0.08115317193353436,rs
420,dqn,atari_double_dunk,32,-0.7384174908901614,-0.2368883394065589,smac
421,dqn,atari_double_dunk,32,0.6713951067152525,0.169284389640812,rs
422,dqn,atari_this_game,32,-0.9215382387152176,-0.3719583434710704,smac
423,dqn,atari_this_game,32,0.7076662189069315,0.22664772553783857,rs
424,dqn,atari_battle_zone,32,-0.925888014800918,-0.39921563219194744,smac
425,dqn,atari_battle_zone,32,0.6486163757646414,0.15712863057183252,rs
426,dqn,box2d_lunar_lander,32,-0.5357369998218864,-0.1863398712925841,smac
427,dqn,box2d_lunar_lander,32,0.6881478025275888,0.2001538349923696,rs
428,dqn,cc_acrobot,32,-0.9810800750231424,-0.39707637849213534,smac
429,dqn,cc_acrobot,32,0.9917906076588712,0.4523704120186055,rs
430,dqn,cc_cartpole,32,-0.9255824303746876,-0.29243270046057507,smac
431,dqn,cc_cartpole,32,1.0,0.413071480121203,rs
432,dqn,cc_mountain_car,32,-0.808817750176419,-0.06491855829048598,smac
433,dqn,cc_mountain_car,32,0.788992056768425,0.14009035025517963,rs
434,dqn,minigrid_door_key,32,0.0,0.0,smac
435,dqn,minigrid_door_key,32,0.3727152662963646,0.023542211339436975,rs
436,dqn,minigrid_empty_random,32,-0.3218926820592002,-0.07172858373246972,smac
437,dqn,minigrid_empty_random,32,0.4724428856606348,0.04655068931428658,rs
438,dqn,minigrid_four_rooms,32,-0.176710365371185,-0.04103831181010197,smac
439,dqn,minigrid_four_rooms,32,0.3417265444269161,0.058075703015541005,rs
440,dqn,minigrid_unlock,32,0.0,0.0,smac
441,dqn,minigrid_unlock,32,0.1984683000477823,0.006202134376493197,rs
442,sac,box2d_bipedal_walker,32,-0.4035061088117161,-0.18902481280504982,smac
443,sac,box2d_bipedal_walker,32,0.9920988308601414,0.25063875535457647,rs
444,sac,cc_pendulum,32,-0.4723789291868008,-0.29579959474463335,smac
445,sac,cc_pendulum,32,0.9987401233370926,0.32890277054483474,rs
446,sac,cc_continuous_mountain_car,32,-0.915335290344455,-0.6334289377188207,smac
447,sac,cc_continuous_mountain_car,32,0.915326789418798,0.6424314470315564,rs
448,sac,brax_ant,32,-0.9461345588173468,-0.57674221963009,smac
449,sac,brax_ant,32,0.9461345588173468,0.4148798655026259,rs
450,sac,brax_halfcheetah,32,-0.8684741351650253,-0.39310298599376264,smac
451,sac,brax_halfcheetah,32,0.9798262076017796,0.3889983689674721,rs
452,sac,brax_hopper,32,-0.85794036349044,-0.369947805694253,smac
453,sac,brax_hopper,32,0.8996826350816891,0.43720063142155385,rs
454,sac,brax_humanoid,32,-0.8508725297448549,-0.4202918646509749,smac
455,sac,brax_humanoid,32,1.0,0.37792348277659293,rs
456,ppo,atari_qbert,64,-0.1374814839045214,-0.05578820191400342,smac
457,ppo,atari_qbert,64,0.8082239388939232,0.08451032328797364,rs
458,ppo,atari_double_dunk,64,-0.493233222098628,-0.09719856553578039,smac
459,ppo,atari_double_dunk,64,0.1853911753800518,0.03572690721171659,rs
460,ppo,atari_this_game,64,-0.8071208378479519,-0.2908065765632375,smac
461,ppo,atari_this_game,64,0.8087464728029363,0.32423014983415094,rs
462,ppo,atari_battle_zone,64,-0.6925303119998931,-0.3107893439696516,smac
463,ppo,atari_battle_zone,64,0.8069459746612712,0.27456759817682874,rs
464,ppo,box2d_lunar_lander,64,-0.8142151100756981,-0.4345400104792291,smac
465,ppo,box2d_lunar_lander,64,0.9869980073376732,0.20926514679453817,rs
466,ppo,box2d_bipedal_walker,64,-0.8770528541412516,-0.2547120510645209,smac
467,ppo,box2d_bipedal_walker,64,0.8863662787938492,0.31009101269474443,rs
468,ppo,cc_acrobot,64,-0.9964192204911304,-0.6404696034669688,smac
469,ppo,cc_acrobot,64,1.0,0.710434848322075,rs
470,ppo,cc_cartpole,64,-0.953392659817188,-0.6794154775099231,smac
471,ppo,cc_cartpole,64,1.0,0.5862838321049808,rs
472,ppo,cc_mountain_car,64,-0.4468257509458747,-0.1783925079449436,smac
473,ppo,cc_mountain_car,64,0.5717807360880268,0.028242134758273675,rs
474,ppo,cc_pendulum,64,-0.4137271686476635,-0.23801107268838778,smac
475,ppo,cc_pendulum,64,0.6427392069236354,0.27571257701472773,rs
476,ppo,cc_continuous_mountain_car,64,-0.9869067223955944,-0.632874214788009,smac
477,ppo,cc_continuous_mountain_car,64,0.99901637350866,0.570395760950666,rs
478,ppo,minigrid_door_key,64,-0.999959184567067,-0.5565640841200858,smac
479,ppo,minigrid_door_key,64,0.999959184567067,0.2715560074069905,rs
480,ppo,minigrid_empty_random,64,-0.999520709128155,-0.620392681917752,smac
481,ppo,minigrid_empty_random,64,0.9996151096481944,0.6112275640699159,rs
482,ppo,minigrid_four_rooms,64,-0.7526587053570877,-0.431018358499842,smac
483,ppo,minigrid_four_rooms,64,0.7861768165789023,0.21033152892844847,rs
484,ppo,minigrid_unlock,64,-0.4619809258640587,-0.1361032778126788,smac
485,ppo,minigrid_unlock,64,0.2586090317199411,0.01206252525041722,rs
486,ppo,brax_ant,64,-0.9026370727478928,-0.39167719216355673,smac
487,ppo,brax_ant,64,0.9685353387869294,0.27547959023282503,rs
488,ppo,brax_halfcheetah,64,-0.7037777115418894,-0.34069420442830717,smac
489,ppo,brax_halfcheetah,64,0.5451992655387332,0.16494014012620492,rs
490,ppo,brax_hopper,64,-0.954964178293649,-0.5927288874100214,smac
491,ppo,brax_hopper,64,0.9689038732996796,0.4802897251418634,rs
492,ppo,brax_humanoid,64,-0.9875227543090056,-0.5075056329707387,smac
493,ppo,brax_humanoid,64,0.9875227543090056,0.30352334889533905,rs
494,dqn,atari_qbert,64,-0.8823777567936161,-0.2910823930240565,smac
495,dqn,atari_qbert,64,0.8447728806362433,0.09437546732487498,rs
496,dqn,atari_double_dunk,64,-0.7384174908901614,-0.27386859057782403,smac
497,dqn,atari_double_dunk,64,0.7494794377928162,0.1687963625715772,rs
498,dqn,atari_this_game,64,-0.9215382387152176,-0.48979366201590185,smac
499,dqn,atari_this_game,64,0.8124380060245519,0.23647019873194058,rs
500,dqn,atari_battle_zone,64,-1.0,-0.3996544135781093,smac
501,dqn,atari_battle_zone,64,0.7788924155166802,0.1766024339887285,rs
502,dqn,box2d_lunar_lander,64,-0.8952147198653974,-0.35062647781825956,smac
503,dqn,box2d_lunar_lander,64,1.0,0.2516761325140347,rs
504,dqn,cc_acrobot,64,-0.9925020772265948,-0.41500396633141085,smac
505,dqn,cc_acrobot,64,0.996083255295666,0.5366574697611821,rs
506,dqn,cc_cartpole,64,-0.9255824303746876,-0.3995407197099137,smac
507,dqn,cc_cartpole,64,1.0,0.4569549077196389,rs
508,dqn,cc_mountain_car,64,-0.6433385564912243,-0.24784647917642072,smac
509,dqn,cc_mountain_car,64,1.0,0.1934035436063758,rs
510,dqn,minigrid_door_key,64,0.0,0.0,smac
511,dqn,minigrid_door_key,64,0.3727152662963646,0.02073365361989416,rs
512,dqn,minigrid_empty_random,64,-0.3218926820592002,-0.10714914087047707,smac
513,dqn,minigrid_empty_random,64,0.4724428856606348,0.056385205607425104,rs
514,dqn,minigrid_four_rooms,64,-0.1271159222145498,-0.06814233921115359,smac
515,dqn,minigrid_four_rooms,64,0.8335346201649537,0.09230081471894416,rs
516,dqn,minigrid_unlock,64,0.0,0.0,smac
517,dqn,minigrid_unlock,64,0.2022974192327437,0.009412887832607186,rs
518,sac,box2d_bipedal_walker,64,-0.5870619232736061,-0.18709363317796732,smac
519,sac,box2d_bipedal_walker,64,0.9920988308601414,0.23687433672319072,rs
520,sac,cc_pendulum,64,-0.8654826720222244,-0.3182948203736141,smac
521,sac,cc_pendulum,64,1.0,0.370926111602199,rs
522,sac,cc_continuous_mountain_car,64,-0.9153541188184608,-0.5525291792545678,smac
523,sac,cc_continuous_mountain_car,64,0.9153541188184608,0.684150679886292,rs
524,sac,brax_ant,64,-0.9461345588173468,-0.6199529908340068,smac
525,sac,brax_ant,64,1.0,0.3830724847206397,rs
526,sac,brax_halfcheetah,64,-0.8684741351650253,-0.48401878322793157,smac
527,sac,brax_halfcheetah,64,0.9798262076017796,0.35371175652469966,rs
528,sac,brax_hopper,64,-0.85794036349044,-0.46893134722200647,smac
529,sac,brax_hopper,64,0.9331051438120194,0.4820658151105117,rs
530,sac,brax_humanoid,64,-0.9238559338615976,-0.4587137984500728,smac
531,sac,brax_humanoid,64,1.0,0.379918488531953,rs
532,ppo,atari_qbert,128,-0.281897124770977,-0.09855297006218462,smac
533,ppo,atari_qbert,128,0.9071078294965982,0.09465097985276917,rs
534,ppo,atari_double_dunk,128,-0.493233222098628,-0.17743890781423782,smac
535,ppo,atari_double_dunk,128,1.0,0.04294774865591384,rs
536,ppo,atari_this_game,128,-0.8071208378479519,-0.3695458074511206,smac
537,ppo,atari_this_game,128,0.9644702248716436,0.32731798462009687,rs
538,ppo,atari_battle_zone,128,-0.6925303119998931,-0.3809181587856254,smac
539,ppo,atari_battle_zone,128,0.8069459746612712,0.2776977664265349,rs
540,ppo,box2d_lunar_lander,128,-0.9741979440252349,-0.467981336948238,smac
541,ppo,box2d_lunar_lander,128,0.9869980073376732,0.25624991342807396,rs
542,ppo,box2d_bipedal_walker,128,-0.8645599865229401,-0.4249570777345166,smac
543,ppo,box2d_bipedal_walker,128,1.0,0.32182887328169885,rs
544,ppo,cc_acrobot,128,-0.9964192204911304,-0.7145420750350648,smac
545,ppo,cc_acrobot,128,1.0,0.7243955015878673,rs
546,ppo,cc_cartpole,128,-0.953392659817188,-0.6886151234562004,smac
547,ppo,cc_cartpole,128,1.0,0.5994033298066956,rs
548,ppo,cc_mountain_car,128,-0.4468257509458747,-0.1903271486739149,smac
549,ppo,cc_mountain_car,128,0.5717807360880268,0.024481335595812073,rs
550,ppo,cc_pendulum,128,-0.8842614982652109,-0.4324569030099426,smac
551,ppo,cc_pendulum,128,0.9443641064413923,0.2834175414926618,rs
552,ppo,cc_continuous_mountain_car,128,-0.9691170871855008,-0.6253461025085051,smac
553,ppo,cc_continuous_mountain_car,128,1.0,0.6019001315267876,rs
554,ppo,minigrid_door_key,128,-0.999959184567067,-0.4021970977745632,smac
555,ppo,minigrid_door_key,128,1.0,0.26180958303336965,rs
556,ppo,minigrid_empty_random,128,-0.999520709128155,-0.647819773164775,smac
557,ppo,minigrid_empty_random,128,1.0,0.6017125477492169,rs
558,ppo,minigrid_four_rooms,128,-0.7526587053570877,-0.3452453133004885,smac
559,ppo,minigrid_four_rooms,128,0.9928654182611778,0.21645979975412985,rs
560,ppo,minigrid_unlock,128,-0.6556559099082463,-0.16241949147991525,smac
561,ppo,minigrid_unlock,128,1.0,0.02155622274658957,rs
562,ppo,brax_ant,128,-0.9026370727478928,-0.45622028524029373,smac
563,ppo,brax_ant,128,1.0,0.29638758161752865,rs
564,ppo,brax_halfcheetah,128,-0.7037777115418894,-0.3492065712470002,smac
565,ppo,brax_halfcheetah,128,1.0,0.18274401287197062,rs
566,ppo,brax_hopper,128,-0.9629174281452388,-0.610659546110179,smac
567,ppo,brax_hopper,128,1.0,0.5228818385125624,rs
568,ppo,brax_humanoid,128,-0.9995655171608387,-0.485269340213276,smac
569,ppo,brax_humanoid,128,0.9875227543090056,0.33196666391059815,rs
570,dqn,atari_qbert,128,-0.737835520455171,-0.18273097079893533,smac
571,dqn,atari_qbert,128,0.8447728806362433,0.11297661925604638,rs
572,dqn,atari_double_dunk,128,-1.0,-0.3971909975273295,smac
573,dqn,atari_double_dunk,128,0.969677251431546,0.21296789595262874,rs
574,dqn,atari_this_game,128,-0.9215382387152176,-0.5126610618869989,smac
575,dqn,atari_this_game,128,1.0,0.261958211873927,rs
576,dqn,atari_battle_zone,128,-1.0,-0.4494683977308467,smac
577,dqn,atari_battle_zone,128,1.0,0.23240128355413536,rs
578,dqn,box2d_lunar_lander,128,-1.0,-0.45990426413494984,smac
579,dqn,box2d_lunar_lander,128,1.0,0.21583334043833807,rs
580,dqn,cc_acrobot,128,-0.9907912518672436,-0.46248418154178667,smac
581,dqn,cc_acrobot,128,0.996083255295666,0.5162065782316088,rs
582,dqn,cc_cartpole,128,-0.9326269897319784,-0.5114437252987375,smac
583,dqn,cc_cartpole,128,1.0,0.39537288958970834,rs
584,dqn,cc_mountain_car,128,-1.0,-0.391232844585984,smac
585,dqn,cc_mountain_car,128,1.0,0.1771681474677356,rs
586,dqn,minigrid_door_key,128,-0.3764528902132197,-0.03406406620661512,smac
587,dqn,minigrid_door_key,128,0.8016173721236596,0.041466949593982456,rs
588,dqn,minigrid_empty_random,128,-0.3741965745289029,-0.1489001913345715,smac
589,dqn,minigrid_empty_random,128,0.7911890764466672,0.06788254298922573,rs
590,dqn,minigrid_four_rooms,128,-0.349616567425206,-0.08145266238601248,smac
591,dqn,minigrid_four_rooms,128,0.8335346201649537,0.08310823778703338,rs
592,dqn,minigrid_unlock,128,0.0,0.0,smac
593,dqn,minigrid_unlock,128,0.2022974192327437,0.006281905650728077,rs
594,sac,box2d_bipedal_walker,128,-0.5870619232736061,-0.2299823473376406,smac
595,sac,box2d_bipedal_walker,128,1.0,0.257065350594672,rs
596,sac,cc_pendulum,128,-0.8654826720222244,-0.47758997169929196,smac
597,sac,cc_pendulum,128,1.0,0.37095029548589786,rs
598,sac,cc_continuous_mountain_car,128,-0.9153541188184608,-0.6346157107972458,smac
599,sac,cc_continuous_mountain_car,128,1.0,0.726536870558643,rs
600,sac,brax_ant,128,-1.0,-0.5480122485933242,smac
601,sac,brax_ant,128,1.0,0.37672900812082943,rs
602,sac,brax_halfcheetah,128,-0.8684741351650253,-0.5137484464768345,smac
603,sac,brax_halfcheetah,128,0.9798262076017796,0.35869290181004754,rs
604,sac,brax_hopper,128,-0.85794036349044,-0.49998833965370826,smac
605,sac,brax_hopper,128,1.0,0.48138282310831193,rs
606,sac,brax_humanoid,128,-0.9238559338615976,-0.5347333969348401,smac
607,sac,brax_humanoid,128,1.0,0.36186498722139915,rs
608,ppo,atari_qbert,16,-0.1971318374897297,-0.046543057731968894,smac
609,ppo,atari_qbert,16,0.0468649438565335,0.0208245007801383,rs
610,ppo,atari_double_dunk,16,-0.493233222098628,-0.07725018539117523,smac
611,ppo,atari_double_dunk,16,0.0853726362625138,0.018620226177233825,rs
612,ppo,atari_this_game,16,-0.6191904969509954,-0.22595684694261484,smac
613,ppo,atari_this_game,16,0.5555449626437312,0.1813747654888192,rs
614,ppo,atari_battle_zone,16,-0.5684674731873254,-0.2713702442465439,smac
615,ppo,atari_battle_zone,16,0.6470782795251924,0.14961928017774895,rs
616,ppo,box2d_lunar_lander,16,-0.8025164346852388,-0.210616426905284,smac
617,ppo,box2d_lunar_lander,16,0.9869980073376732,0.3815937296588766,rs
618,ppo,box2d_bipedal_walker,16,-0.842801288281398,-0.3447125236194012,smac
619,ppo,box2d_bipedal_walker,16,0.8741813615517848,0.21136957251713384,rs
620,ppo,cc_acrobot,16,-0.9822634954552042,-0.801463470960809,smac
621,ppo,cc_acrobot,16,1.0,0.7754349288881586,rs
622,ppo,cc_cartpole,16,-0.960407718161945,-0.6213624083543896,smac
623,ppo,cc_cartpole,16,0.9716229035611874,0.6268155601940526,rs
624,ppo,cc_mountain_car,16,0.0,0.0,smac
625,ppo,cc_mountain_car,16,0.0670531251360424,0.007120243982924838,rs
626,ppo,cc_pendulum,16,-0.5995986974477311,-0.2580661212160235,smac
627,ppo,cc_pendulum,16,0.4374947634434504,0.267618696008904,rs
628,ppo,cc_continuous_mountain_car,16,-0.9809798810950616,-0.7001302582775872,smac
629,ppo,cc_continuous_mountain_car,16,0.9789370899887848,0.5487069104808316,rs
630,ppo,minigrid_door_key,16,-0.999959184567067,-0.18949827881565076,smac
631,ppo,minigrid_door_key,16,0.9998862672014416,0.0665592185782344,rs
632,ppo,minigrid_empty_random,16,-0.9980683684103808,-0.3840644327813874,smac
633,ppo,minigrid_empty_random,16,0.999310126927662,0.530554865825981,rs
634,ppo,minigrid_four_rooms,16,-0.7128690360402647,-0.11165246305176371,smac
635,ppo,minigrid_four_rooms,16,0.5947811807643824,0.12432526598374567,rs
636,ppo,minigrid_unlock,16,-0.4619809258640587,-0.05881520544786499,smac
637,ppo,minigrid_unlock,16,0.1141016584414162,0.00719817138964445,rs
638,ppo,brax_ant,16,-0.9026370727478928,-0.3735025043016458,smac
639,ppo,brax_ant,16,0.6708056626928847,0.20801297568442798,rs
640,ppo,brax_halfcheetah,16,-0.6449562880488267,-0.09098545938778636,smac
641,ppo,brax_halfcheetah,16,0.7037777115418894,0.10448067260851181,rs
642,ppo,brax_hopper,16,-0.9343653693839266,-0.3126910708252716,smac
643,ppo,brax_hopper,16,0.6778297078244857,0.4412291412325061,rs
644,ppo,brax_humanoid,16,-0.9697702413210676,-0.36465962834929305,smac
645,ppo,brax_humanoid,16,0.8897233444514294,0.22315423092718598,rs
646,dqn,atari_qbert,16,-0.3128330814729092,-0.13471230327899475,smac
647,dqn,atari_qbert,16,0.9325895528563196,0.11867835983249936,rs
648,dqn,atari_double_dunk,16,-0.6566892243623113,-0.27431188183237887,smac
649,dqn,atari_double_dunk,16,0.7384174908901614,0.13334526288391454,rs
650,dqn,atari_this_game,16,-0.9215382387152176,-0.3165880998479937,smac
651,dqn,atari_this_game,16,0.5784386149663927,0.18264452539635317,rs
652,dqn,atari_battle_zone,16,-1.0,-0.351603286843001,smac
653,dqn,atari_battle_zone,16,0.8521172493809162,0.16598850240112567,rs
654,dqn,box2d_lunar_lander,16,-0.8952147198653974,-0.22063445952626418,smac
655,dqn,box2d_lunar_lander,16,0.9159220684195714,0.3038253268501748,rs
656,dqn,cc_acrobot,16,-0.8927974844195669,-0.1999919545833737,smac
657,dqn,cc_acrobot,16,0.996083255295666,0.45306027718841496,rs
658,dqn,cc_cartpole,16,-0.9255824303746876,-0.29428626272086944,smac
659,dqn,cc_cartpole,16,0.9326269897319784,0.4228564498010494,rs
660,dqn,cc_mountain_car,16,-0.5618003829487038,-0.09030713765707155,smac
661,dqn,cc_mountain_car,16,0.9558778026463348,0.19089655295155675,rs
662,dqn,minigrid_door_key,16,0.0,0.0,smac
663,dqn,minigrid_door_key,16,0.3475170774132605,0.02171981733832878,rs
664,dqn,minigrid_empty_random,16,-0.0581079119129842,-0.014616685061323118,smac
665,dqn,minigrid_empty_random,16,0.0509875004267292,0.0068537680280903995,rs
666,dqn,minigrid_four_rooms,16,-0.0686351490412462,-0.024412275407274885,smac
667,dqn,minigrid_four_rooms,16,0.3518909937609563,0.06225532797150983,rs
668,dqn,minigrid_unlock,16,0.0,0.0,smac
669,dqn,minigrid_unlock,16,0.2022974192327437,0.01264358870204648,rs
670,sac,box2d_bipedal_walker,16,-0.2935917868334542,-0.0964970339999639,smac
671,sac,box2d_bipedal_walker,16,0.9311850791746976,0.2803129867612806,rs
672,sac,cc_pendulum,16,-0.5457801242911602,-0.3113672598380177,smac
673,sac,cc_pendulum,16,0.5949041520746984,0.3473264657811598,rs
674,sac,cc_continuous_mountain_car,16,-0.915335290344455,-0.4735614206335135,smac
675,sac,cc_continuous_mountain_car,16,0.9994589565834936,0.8115186554111473,rs
676,sac,brax_ant,16,-0.9461345588173468,-0.4739852201655504,smac
677,sac,brax_ant,16,0.9461345588173468,0.41479181137854126,rs
678,sac,brax_halfcheetah,16,-0.9292385911867874,-0.2443891023881168,smac
679,sac,brax_halfcheetah,16,0.8053304687574581,0.2782309982078255,rs
680,sac,brax_hopper,16,-0.7707961992051611,-0.2670313022306676,smac
681,sac,brax_hopper,16,0.809716535042672,0.4974080955947861,rs
682,sac,brax_humanoid,16,-0.8508725297448549,-0.40459064459214455,smac
683,sac,brax_humanoid,16,0.8508725297448549,0.3756996902351143,rs
684,ppo,atari_qbert,32,-0.1898745997523611,-0.06111807751297729,smac
685,ppo,atari_qbert,32,0.7858775658321585,0.07587415267895721,rs
686,ppo,atari_double_dunk,32,-0.493233222098628,-0.04658242955135325,smac
687,ppo,atari_double_dunk,32,0.318038561364479,0.032877966258805943,rs
688,ppo,atari_this_game,32,-0.6229309541605803,-0.2508711437194628,smac
689,ppo,atari_this_game,32,0.8309249938644333,0.26967912558818086,rs
690,ppo,atari_battle_zone,32,-0.5458103583830286,-0.189201176730492,smac
691,ppo,atari_battle_zone,32,0.693054020046557,0.1912908276051481,rs
692,ppo,box2d_lunar_lander,32,-0.8142151100756981,-0.43987495440717544,smac
693,ppo,box2d_lunar_lander,32,0.9869980073376732,0.3729206754215308,rs
694,ppo,box2d_bipedal_walker,32,-0.70339199331693,-0.34057553143830055,smac
695,ppo,box2d_bipedal_walker,32,0.8741813615517848,0.22068178344857436,rs
696,ppo,cc_acrobot,32,-0.9822634954552042,-0.7156997191980656,smac
697,ppo,cc_acrobot,32,1.0,0.8190948973853571,rs
698,ppo,cc_cartpole,32,-0.953392659817188,-0.5166759507226024,smac
699,ppo,cc_cartpole,32,1.0,0.6672026273848588,rs
700,ppo,cc_mountain_car,32,-0.0990432122536281,-0.018570602297555267,smac
701,ppo,cc_mountain_car,32,0.0670531251360424,0.006444872983737966,rs
702,ppo,cc_pendulum,32,-0.5509645381522816,-0.2640623509468818,smac
703,ppo,cc_pendulum,32,0.8842614982652109,0.3106445654767773,rs
704,ppo,cc_continuous_mountain_car,32,-0.9691170871855008,-0.6353695623859407,smac
705,ppo,cc_continuous_mountain_car,32,0.9789370899887848,0.5941487281214519,rs
706,ppo,minigrid_door_key,32,-0.999959184567067,-0.44998469187302925,smac
707,ppo,minigrid_door_key,32,0.9998862672014416,0.1822813106736625,rs
708,ppo,minigrid_empty_random,32,-0.9993101135016268,-0.32800919658841005,smac
709,ppo,minigrid_empty_random,32,0.9993754879660268,0.5814303282887376,rs
710,ppo,minigrid_four_rooms,32,-0.7861768165789023,-0.38738920272809124,smac
711,ppo,minigrid_four_rooms,32,0.7898968620088982,0.1468240402456379,rs
712,ppo,minigrid_unlock,32,-0.4619809258640587,-0.016608374148627158,smac
713,ppo,minigrid_unlock,32,0.4818802272812601,0.019328368529473724,rs
714,ppo,brax_ant,32,-0.9931995032872994,-0.3730014116207026,smac
715,ppo,brax_ant,32,0.8122799448699443,0.2444805385365726,rs
716,ppo,brax_halfcheetah,32,-0.7037777115418894,-0.2397889441399443,smac
717,ppo,brax_halfcheetah,32,0.7037777115418894,0.12977083391636662,rs
718,ppo,brax_hopper,32,-0.9343653693839266,-0.5347031845240564,smac
719,ppo,brax_hopper,32,0.9538781706749632,0.4937494956990816,rs
720,ppo,brax_humanoid,32,-0.8967660357729182,-0.31624946485244265,smac
721,ppo,brax_humanoid,32,0.9577327847976724,0.2623798550539247,rs
722,dqn,atari_qbert,32,-0.579858866910347,-0.11377236260632369,smac
723,dqn,atari_qbert,32,0.9325895528563196,0.12383085421298326,rs
724,dqn,atari_double_dunk,32,-0.7384174908901614,-0.2368883394065589,smac
725,dqn,atari_double_dunk,32,0.7384174908901614,0.16876382743362828,rs
726,dqn,atari_this_game,32,-0.9215382387152176,-0.3719583434710704,smac
727,dqn,atari_this_game,32,0.7116705965926526,0.23095142280730258,rs
728,dqn,atari_battle_zone,32,-0.925888014800918,-0.39921563219194744,smac
729,dqn,atari_battle_zone,32,0.8521172493809162,0.18777830532137144,rs
730,dqn,box2d_lunar_lander,32,-0.5357369998218864,-0.1863398712925841,smac
731,dqn,box2d_lunar_lander,32,0.9302288940263772,0.24077211865602655,rs
732,dqn,cc_acrobot,32,-0.9810800750231424,-0.39707637849213534,smac
733,dqn,cc_acrobot,32,0.996083255295666,0.4874611150176448,rs
734,dqn,cc_cartpole,32,-0.9255824303746876,-0.29243270046057507,smac
735,dqn,cc_cartpole,32,0.9326269897319784,0.3670159750834823,rs
736,dqn,cc_mountain_car,32,-0.808817750176419,-0.06491855829048598,smac
737,dqn,cc_mountain_car,32,0.9558778026463348,0.19728987636684855,rs
